algo,delta,device,model_path,bytekgw_config,kgw_config,seed,prompt_id,c4_source_path,c4_source_line,prompt_text,c4_source_head,full_text,continuation_text,stat_name,stat_value,ppl,prompt_tokens,cont_tokens,full_tokens,prompt_found_in_full,gen_params_json
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1385,151,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,152,"DAVENPORT - Don Skipper, an administrative assistant at Ridge Community High School, was named the school's head boys basketball coach ","DAVENPORT - Don Skipper, an administrative assistant at Ridge Community High School, was named the school's head boys basketball coach Wednesday. Skipper has served as an assistant basketball coach the last two years for the Bolts and had s","DAVENPORT - Don Skipper, an administrative assistant at Ridge Community High School, was named the school's head boys basketball coach 10 years ago.
Under his leadership, the Bolts have experienced success, including three district championships and two regional tournament appearances.
Skipper credits his coaching philosophy, which emphasizes teamwork, discipline, and hard work, for his team's achievements.
""We've had some great seasons and some tough ones too,"" he said. ""But the key to success has always been the same - we've worked hard, we've stayed focused and we've played together.""
Skipper, a native of Tampa, played college basketball at the University of Tampa and has been coaching at Ridge Community since the late 1990s.
When he took over as head coach","10 years ago.
Under his leadership, the Bolts have experienced success, including three district championships and two regional tournament appearances.
Skipper credits his coaching philosophy, which emphasizes teamwork, discipline, and hard work, for his team's achievements.
""We've had some great seasons and some tough ones too,"" he said. ""But the key to success has always been the same - we've worked hard, we've stayed focused and we've played together.""
Skipper, a native of Tampa, played college basketball at the University of Tampa and has been coaching at Ridge Community since the late 1990s.
When he took over as head coach",z,4.66962194442749,2.475023769963025,28,128,156,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1386,152,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,153,"Ubuntu 10.04 LTS Lucid Lynx is the latest Linux operating system from Canonical, aimed at consumers. It's free, but is ","Ubuntu 10.04 LTS Lucid Lynx is the latest Linux operating system from Canonical, aimed at consumers. It's free, but is it sufficiently consumer friendly that you should switch from Windows? Dell offers Ubuntu Netbook Remix as an option pre-","Ubuntu 10.04 LTS Lucid Lynx is the latest Linux operating system from Canonical, aimed at consumers. It's free, but is 10.4 a version you'll be excited about?
Linux for all, with ease of use in mind, is the Ubuntu philosophy. The latest version, Ubuntu 10.40 (Lucid Lynx), promises better performance, new features, and an updated user interface. Is this a Linux distribution worth considering, even if you're not a hardcore tech enthusiast?
First impressions
Installing Ubuntu is straightforward, even for those new to Linux. The LiveCD (USB drive or DVD) is easy to create and includes the OS, so you can run Ubuntu from the disc without installing it on your hard drive. The installation process is well guided","10.4 a version you'll be excited about?
Linux for all, with ease of use in mind, is the Ubuntu philosophy. The latest version, Ubuntu 10.40 (Lucid Lynx), promises better performance, new features, and an updated user interface. Is this a Linux distribution worth considering, even if you're not a hardcore tech enthusiast?
First impressions
Installing Ubuntu is straightforward, even for those new to Linux. The LiveCD (USB drive or DVD) is easy to create and includes the OS, so you can run Ubuntu from the disc without installing it on your hard drive. The installation process is well guided",z,6.975521087646484,4.530091724391524,31,128,159,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1387,153,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,154,Still image of Lisa Sharon Harper from YouTube. Pastors and lay leaders who represent minority and multiethnic communities and are ,Still image of Lisa Sharon Harper from YouTube. Pastors and lay leaders who represent minority and multiethnic communities and are appalled by the prospect of a Donald Trump presidency have a blunt message for the white evangelical majority,"Still image of Lisa Sharon Harper from YouTube. Pastors and lay leaders who represent minority and multiethnic communities and are 50 and under are being sought to join a new committee to advise the General Council of the Assemblies of God in the United States.
The committee, known as the Task Force on Ethnic Diversity, is part of an effort to increase diversity and representation within the denomination. According to a statement released by the Assemblies...
Pastors and lay...
Lisa Sharon Harper
pastors and lay...×
Task Force on Ethnic...×
assemblies of god×
denomination×
diversity and representation×
General Council of the...×
Lisa Sharon Harper×
minority and multiethnic...×
multiethnic×
past","50 and under are being sought to join a new committee to advise the General Council of the Assemblies of God in the United States.
The committee, known as the Task Force on Ethnic Diversity, is part of an effort to increase diversity and representation within the denomination. According to a statement released by the Assemblies...
Pastors and lay...
Lisa Sharon Harper
pastors and lay...×
Task Force on Ethnic...×
assemblies of god×
denomination×
diversity and representation×
General Council of the...×
Lisa Sharon Harper×
minority and multiethnic...×
multiethnic×
past",z,3.876494884490967,3.291706917020796,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1388,154,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,155,"New York’s bike share really does attract way more commuters than tourists. Since its debut last year, New York City’s ","New York’s bike share really does attract way more commuters than tourists. Since its debut last year, New York City’s bike share system, Citi Bike, has been wildly popular. In its first six months of operation, the bright blue bikes logged","New York’s bike share really does attract way more commuters than tourists. Since its debut last year, New York City’s 24/7 bike-share program has grown to over 12,000 members, with the majority of users riding for daily commutes rather than weekend recreational activities, according to a recent report from the NYC Department of Transportation (DOT). The report analyzed bike-share data from the first six months of operation, and it found that:

• Over 60% of rides are for trips of less than 30 minutes, which indicates that most riders are commuting to and from work or school.
• The majority of members (around 70%) take at least one trip per week, and a significant portion (around 30%) use the bike-share system","24/7 bike-share program has grown to over 12,000 members, with the majority of users riding for daily commutes rather than weekend recreational activities, according to a recent report from the NYC Department of Transportation (DOT). The report analyzed bike-share data from the first six months of operation, and it found that:

• Over 60% of rides are for trips of less than 30 minutes, which indicates that most riders are commuting to and from work or school.
• The majority of members (around 70%) take at least one trip per week, and a significant portion (around 30%) use the bike-share system",z,5.937318325042725,2.6631035412322928,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1389,155,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,156,"It’s amazing what a difference time can make in the way we perceive certain technologies. A few years ago, the ","It’s amazing what a difference time can make in the way we perceive certain technologies. A few years ago, the idea of the cloud was terrifying to many people. What exactly did it mean to have something “in the cloud”? Was your personal inf","It’s amazing what a difference time can make in the way we perceive certain technologies. A few years ago, the 3D printer was seen as a revolutionary device that was about to change the world. Now, it seems that many people have become disillusioned with the technology and have lost interest.

However, this is not the case. While it’s true that some people may have lost interest, there are still many people and industries that are actively using and developing 3D printing technology. And, there are also many exciting developments and innovations that are happening in the 3DP field.

In this article, we will explore some of the latest developments and innovations in the field of 3D...
Read more about What is the future of 3d","3D printer was seen as a revolutionary device that was about to change the world. Now, it seems that many people have become disillusioned with the technology and have lost interest.

However, this is not the case. While it’s true that some people may have lost interest, there are still many people and industries that are actively using and developing 3D printing technology. And, there are also many exciting developments and innovations that are happening in the 3DP field.

In this article, we will explore some of the latest developments and innovations in the field of 3D...
Read more about What is the future of 3d",z,3.4285922050476074,3.0622214756242454,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1390,156,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,157,"On Jan. 15, nine of 12 members of the National Park System Advisory Board sent a letter to Interior Secretary ","On Jan. 15, nine of 12 members of the National Park System Advisory Board sent a letter to Interior Secretary Ryan Zinke announcing their resignation, effectively dissolving the board. It was an act of protest against an administration with","On Jan. 15, nine of 12 members of the National Park System Advisory Board sent a letter to Interior Secretary  Sally Jewell expressing ""serious concerns"" about the Interior Department's decision to allow mountain biking in Yosemite National Park's wilderness area.
The National Park System's governing body argued that the policy ""has the potential to harm the park's natural resources, negatively impact visitor experiences and diminish the park's overall integrity.""
The advisory board, established by the National Park Service, advises the Interior Department on issues related to the national park system. In their letter, the board members cited the park's wilderness character and the potential for habitat disruption and soil compaction as reasons for their opposition.
Yosemite National Park has allowed mountain biking in its wilderness area since"," Sally Jewell expressing ""serious concerns"" about the Interior Department's decision to allow mountain biking in Yosemite National Park's wilderness area.
The National Park System's governing body argued that the policy ""has the potential to harm the park's natural resources, negatively impact visitor experiences and diminish the park's overall integrity.""
The advisory board, established by the National Park Service, advises the Interior Department on issues related to the national park system. In their letter, the board members cited the park's wilderness character and the potential for habitat disruption and soil compaction as reasons for their opposition.
Yosemite National Park has allowed mountain biking in its wilderness area since",z,3.876494884490967,3.1904317421322212,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1391,157,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,158,"Boston Marathon Bombing Suspect Enters Not Guilty Pleas In 1st Public Court HearingFor the first plea, Dzhokhar Tsarnaev leaned toward ","Boston Marathon Bombing Suspect Enters Not Guilty Pleas In 1st Public Court HearingFor the first plea, Dzhokhar Tsarnaev leaned toward a microphone and said, ""Not guilty,'' in a Russian accent. He then said not guilty repeatedly about a hal","Boston Marathon Bombing Suspect Enters Not Guilty Pleas In 1st Public Court HearingFor the first plea, Dzhokhar Tsarnaev leaned toward  Judge George O'Toole, his hands clasped together, as he entered ""not guilty"" to all 30 counts against him, including the use of a weapon of mass destruction and 17 bombings.
Boston Bombing Suspects In Police CustodyThe FBI has arrested two suspects in the Boston Marathon bombing and are questioning them, a law enforcement official said today.
Boston Marathon Bombings: FBI Releases Images of Two SuspectsThe FBI has released images of two men they are questioning in connection with the Boston Marathon bombings that killed three people and injured over 170.
Boston Marathon Bomblings: FBI Seeks Public Help In Identifying Sus"," Judge George O'Toole, his hands clasped together, as he entered ""not guilty"" to all 30 counts against him, including the use of a weapon of mass destruction and 17 bombings.
Boston Bombing Suspects In Police CustodyThe FBI has arrested two suspects in the Boston Marathon bombing and are questioning them, a law enforcement official said today.
Boston Marathon Bombings: FBI Releases Images of Two SuspectsThe FBI has released images of two men they are questioning in connection with the Boston Marathon bombings that killed three people and injured over 170.
Boston Marathon Bomblings: FBI Seeks Public Help In Identifying Sus",z,4.029114723205566,2.556084415810873,36,128,164,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1392,158,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,159,"October 30, 2017  Mancari offers stories of wandering and homecoming, colored by a determination to live, artistically, beyond the ","October 30, 2017  Mancari offers stories of wandering and homecoming, colored by a determination to live, artistically, beyond the gender boundaries usually imposed on female artists. October 27, 2017  Watch the indie-rock band perform a ","October 30, 2017  Mancari offers stories of wandering and homecoming, colored by a determination to live, artistically, beyond the 40,000 hours of labor required for artistic mastery, as suggested by Malcolm Gladwell.
November 20, 2013  Poet and critic D.A. Powell's new book, Useless Landscape, or, A Guide for Boys, explores the lives of young men struggling with identity, desire, and mortality. Powell speaks with NPR about his latest work and the role of poetry in processing the world's complexities. Originally broadcast Sept. 10, 2012. (Revisited for National Poetry Month) Read an excerpt from the book here. Read an essay by Powell about the intersection of poetry and identity here. Read the","40,000 hours of labor required for artistic mastery, as suggested by Malcolm Gladwell.
November 20, 2013  Poet and critic D.A. Powell's new book, Useless Landscape, or, A Guide for Boys, explores the lives of young men struggling with identity, desire, and mortality. Powell speaks with NPR about his latest work and the role of poetry in processing the world's complexities. Originally broadcast Sept. 10, 2012. (Revisited for National Poetry Month) Read an excerpt from the book here. Read an essay by Powell about the intersection of poetry and identity here. Read the",z,5.2896246910095215,3.174891433224443,34,128,162,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1393,159,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,160,"Chee Wei Wong, professor of electrical and computer engineering in the UCLA Samueli School of Engineering, was named a fellow ","Chee Wei Wong, professor of electrical and computer engineering in the UCLA Samueli School of Engineering, was named a fellow of the Society of Photo-Optical Instrumentation Engineers. The society was founded in 1955 to advance light-based ","Chee Wei Wong, professor of electrical and computer engineering in the UCLA Samueli School of Engineering, was named a fellow  of the Institute of Electrical and Electronics Engineers (IEEE) in recognition of his contributions to the field of optical interconnects.
The IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity. The IEEE Fellow designation is the highest grade of membership in the IEEE, with fewer than 1% of the organization's members receiving this honor.
Wong was recognized for his development of optical interconnection technologies for data communication, which have enabled high-speed data transfer between devices. His work has improved the efficiency and performance of data transmission systems, enabling faster and more reliable communication.
Wong joined the UCLA faculty in"," of the Institute of Electrical and Electronics Engineers (IEEE) in recognition of his contributions to the field of optical interconnects.
The IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity. The IEEE Fellow designation is the highest grade of membership in the IEEE, with fewer than 1% of the organization's members receiving this honor.
Wong was recognized for his development of optical interconnection technologies for data communication, which have enabled high-speed data transfer between devices. His work has improved the efficiency and performance of data transmission systems, enabling faster and more reliable communication.
Wong joined the UCLA faculty in",z,3.2166659832000732,1.9445664794813686,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1394,160,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,161,"Since 2010, Microsoft has been working on a gaming display system so small that it wouldn't need to be sitting ","Since 2010, Microsoft has been working on a gaming display system so small that it wouldn't need to be sitting on an entertainment unit or even held in your hands. You could wear it in a pair of glasses. Or in a stupid helmet. The company s","Since 2010, Microsoft has been working on a gaming display system so small that it wouldn't need to be sitting 2-3 feet away from the player to be comfortable to use. They call it the ""Virtual Retinal Display"" (VRD) project, and it uses a combination of microdisplays and lasers to project a crisp, high-resolution image onto the retina, right in front of the player's eyes. This technology has the potential to change the gaming industry, allowing for truly immersive and interactive experiences that feel more natural than the current displays used in VR and AR gaming.

In VR and AR systems today, a separate display is used for each eye, and the images are reflected off a surface in front of you, such as a screen","2-3 feet away from the player to be comfortable to use. They call it the ""Virtual Retinal Display"" (VRD) project, and it uses a combination of microdisplays and lasers to project a crisp, high-resolution image onto the retina, right in front of the player's eyes. This technology has the potential to change the gaming industry, allowing for truly immersive and interactive experiences that feel more natural than the current displays used in VR and AR gaming.

In VR and AR systems today, a separate display is used for each eye, and the images are reflected off a surface in front of you, such as a screen",z,6.247161388397217,3.905183165229186,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1395,161,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,162,Viewers will not want to miss Friday’s episode of General Hospital. Spoilers tease that everybody will see lots of juicy ,Viewers will not want to miss Friday’s episode of General Hospital. Spoilers tease that everybody will see lots of juicy scenes revolving around the Lulu and Ryan storyline and the January 25 show will seemingly set fans up for a big surpri,"Viewers will not want to miss Friday’s episode of General Hospital. Spoilers tease that everybody will see lots of juicy  plot twists and surprises. Sam and Jason have been at the center of the drama recently, and it looks like their storyline will continue to heat up in the upcoming episode.
According to a recent report from ABC Soaps In Depth, Friday’s General Hospital episode will reveal some big secrets about Jason Morgan and his past. It is being teased that Sam will finally uncover the truth about Jason’s identity and his connection to the mysterious Cassadine family.
Meanwhile, Elizabeth will be dealing with her own drama when she confronts Jake about his involvement with Ryan Chamberlain. This confrontation could lead to some big revelations about the mysterious Ryan, and fans"," plot twists and surprises. Sam and Jason have been at the center of the drama recently, and it looks like their storyline will continue to heat up in the upcoming episode.
According to a recent report from ABC Soaps In Depth, Friday’s General Hospital episode will reveal some big secrets about Jason Morgan and his past. It is being teased that Sam will finally uncover the truth about Jason’s identity and his connection to the mysterious Cassadine family.
Meanwhile, Elizabeth will be dealing with her own drama when she confronts Jake about his involvement with Ryan Chamberlain. This confrontation could lead to some big revelations about the mysterious Ryan, and fans",z,5.589565277099609,2.9942077953092445,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1396,162,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,163,Dubai: The Dubai Financial Market (DFM) witnessed another round of selling on Monday as traders remained cautious ahead of a ,"Dubai: The Dubai Financial Market (DFM) witnessed another round of selling on Monday as traders remained cautious ahead of a long holidays. The DFM general index closed 0.44 per cent lower at 2,727.41, as it managed to stay above the suppor","Dubai: The Dubai Financial Market (DFM) witnessed another round of selling on Monday as traders remained cautious ahead of a 10 per cent increase in margin trading requirement, effective February 1, to help reduce risk in the market.
The Dubai All Share Index (DFMGI) retreated by 1.64 per cent, or 133.38 points, to close at 8,115.54, while the blue-chip index Dubai Financial Market General Index (DFMG) dropped 1.35 per cent, down 24.33 points to close at at 1,784.45.
""Market participants are likely to be cautious ahead of the margin increase, which may lead to a correction in prices. However, we believe that the long","10 per cent increase in margin trading requirement, effective February 1, to help reduce risk in the market.
The Dubai All Share Index (DFMGI) retreated by 1.64 per cent, or 133.38 points, to close at 8,115.54, while the blue-chip index Dubai Financial Market General Index (DFMG) dropped 1.35 per cent, down 24.33 points to close at at 1,784.45.
""Market participants are likely to be cautious ahead of the margin increase, which may lead to a correction in prices. However, we believe that the long",z,4.363743305206299,3.9396573400605712,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1397,163,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,164,"Tue., May 29, 2018, 10:20 a.m. CAGUAS, Puerto Rico – At least 4,645 people died as a result of Hurricane ","Tue., May 29, 2018, 10:20 a.m. CAGUAS, Puerto Rico – At least 4,645 people died as a result of Hurricane Maria and its devastation across Puerto Rico last year, according to a new Harvard study released Tuesday, an estimate that far exceeds","Tue., May 29, 2018, 10:20 a.m. CAGUAS, Puerto Rico – At least 4,645 people died as a result of Hurricane  …
BOSTON (AP) — The death toll from a tornado outbreak in the southern United States has risen to at least 24, and more than 200 people are injured, officials said Saturday. The tornadoes struck a dozen states Friday, including Mississippi, Alabama, Georgia and Louisiana, causing widespread damage and destruction.
In a statement Saturday, Mississippi Gov. Tate Reeves said that the death toll from the tornado outbreak in his state is at least 14, with multiple families affected. Reeves urged residents to exercise caution as emergency responders work to clear debris and assess the damage.
Alabama Gov. Kay Ivey said that the tornado outbreak"," …
BOSTON (AP) — The death toll from a tornado outbreak in the southern United States has risen to at least 24, and more than 200 people are injured, officials said Saturday. The tornadoes struck a dozen states Friday, including Mississippi, Alabama, Georgia and Louisiana, causing widespread damage and destruction.
In a statement Saturday, Mississippi Gov. Tate Reeves said that the death toll from the tornado outbreak in his state is at least 14, with multiple families affected. Reeves urged residents to exercise caution as emergency responders work to clear debris and assess the damage.
Alabama Gov. Kay Ivey said that the tornado outbreak",z,5.444357395172119,2.7691895260144643,40,128,168,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1398,164,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,165,"I didn’t notice, but I’ve been told George W, Bush delivered his latest speech smoothly, more so than most of ","I didn’t notice, but I’ve been told George W, Bush delivered his latest speech smoothly, more so than most of his speeches. He has certainly practiced the stay-the-course storyline. How many times have we suffered White House fanfare for a ","I didn’t notice, but I’ve been told George W, Bush delivered his latest speech smoothly, more so than most of 44’s speeches, lol! Maybe it’s a coincidence or maybe Dubya’s gotten better with practice. Still, it’s interesting to consider how these guys become orators in their own right, without necessarily having formal training or the most impressive rhetorical background. What makes someone a skilled orator, in your opinion? (Note: assuming you don’t mean the kind of oratory skills where you have to speak at a volume only dogs can hear)
In the grand tradition of oratory, there’s a mix of traits, habits, and techniques that make someone effective on the podium. Here are some key factors:
1. **Authentic","44’s speeches, lol! Maybe it’s a coincidence or maybe Dubya’s gotten better with practice. Still, it’s interesting to consider how these guys become orators in their own right, without necessarily having formal training or the most impressive rhetorical background. What makes someone a skilled orator, in your opinion? (Note: assuming you don’t mean the kind of oratory skills where you have to speak at a volume only dogs can hear)
In the grand tradition of oratory, there’s a mix of traits, habits, and techniques that make someone effective on the podium. Here are some key factors:
1. **Authentic",z,6.14423942565918,5.908353443856661,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1399,165,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,166,"Kyle Schwarber may be out for the season, but the home run ball he hit during the Cubs-Cardinals National League ","Kyle Schwarber may be out for the season, but the home run ball he hit during the Cubs-Cardinals National League Division Series has been returned to the top of Wrigley Field's right field video board. On Monday morning's ""Mully and Hanley""","Kyle Schwarber may be out for the season, but the home run ball he hit during the Cubs-Cardinals National League 4 game on September 25th is going to be remembered for a long time. Schwarber hit a 2-0 fastball off Cardinals pitcher Michael Wacha in the 4th inning of the game and sent it soaring into the stands in left-center field for a home run. The ball was hit with such velocity that it was estimated to have traveled over 450 feet, giving it the velocity and distance of a home run ball typically hit during the All-Star Game.
As the Cubs’ bats came alive and they defeated the Cardinals in extra innings, Schwarber's home run became a symbol of the Cubs’ resurgence in the final stretch","4 game on September 25th is going to be remembered for a long time. Schwarber hit a 2-0 fastball off Cardinals pitcher Michael Wacha in the 4th inning of the game and sent it soaring into the stands in left-center field for a home run. The ball was hit with such velocity that it was estimated to have traveled over 450 feet, giving it the velocity and distance of a home run ball typically hit during the All-Star Game.
As the Cubs’ bats came alive and they defeated the Cardinals in extra innings, Schwarber's home run became a symbol of the Cubs’ resurgence in the final stretch",z,4.069228649139404,3.6507107512224573,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
ByteKGWv5(head),3.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1400,166,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,167,Seven-Year-Old Florida Boy Swallows Grill! This 7-year-old boy became the latest victim of hip-hop culture – as he was rushed ,Seven-Year-Old Florida Boy Swallows Grill! This 7-year-old boy became the latest victim of hip-hop culture – as he was rushed to the hospital after swallowing his grill! ‘Grills’ are a type of decorative dental jewelry often worn by rap art,"Seven-Year-Old Florida Boy Swallows Grill! This 7-year-old boy became the latest victim of hip-hop culture – as he was rushed  to the hospital after accidentally swallowing his dad's grill after a party. The incident happened at his home in Florida on Saturday night. The boy's mom discovered that he had swallowed something hard in his mouth and rushed him to the hospital for an X-ray. When the results came out, the doctors were left stunned to see that it was a grill! The boy was having a birthday party at home, and his dad had given him a new grill set as a gift. During the party, the boy might have tried to test the grill by swallowing it or putting it in his mouth, but it got stuck. The doctors managed to extract"," to the hospital after accidentally swallowing his dad's grill after a party. The incident happened at his home in Florida on Saturday night. The boy's mom discovered that he had swallowed something hard in his mouth and rushed him to the hospital for an X-ray. When the results came out, the doctors were left stunned to see that it was a grill! The boy was having a birthday party at home, and his dad had given him a new grill set as a gift. During the party, the boy might have tried to test the grill by swallowing it or putting it in his mouth, but it got stuck. The doctors managed to extract",z,6.002192497253418,3.3207654464033474,31,128,159,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
